x:egg_data,y:state,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24,y'__25,y'__26,y'__27,y'__28,y'__29,y'__30,y'__31,y'__32,y'__33,y'__34,y'__35,y'__36,y'__37,y'__38,y'__39,y'__40,y'__41,y'__42,y'__43,y'__44,y'__45,y'__46,y'__47,y'__48,y'__49,y'__50,y'__51,y'__52,y'__53,y'__54,y'__55,y'__56,y'__57,y'__58,y'__59,y'__60,y'__61,y'__62,y'__63,y'__64,y'__65,y'__66,y'__67,y'__68,y'__69,y'__70,y'__71,y'__72,y'__73,y'__74,y'__75,y'__76,y'__77,y'__78,y'__79,y'__80,y'__81,y'__82,y'__83,y'__84,y'__85,y'__86,y'__87,y'__88,y'__89,y'__90,y'__91,y'__92,y'__93,y'__94,y'__95,y'__96,y'__97,y'__98,y'__99
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_298.csv,0,0.9309759,0.005195858,0.0022051071,0.00061763567,0.00063955295,0.0006522481,0.0006399385,0.0006382268,0.00063326524,0.00062964385,0.00063367747,0.00061244593,0.0006467836,0.0006392834,0.0006326923,0.0006276002,0.0006268695,0.0006541141,0.00065320026,0.0006397808,0.0006292168,0.0006123551,0.0006511857,0.000648616,0.00063089863,0.0006162066,0.0006529648,0.0006704861,0.00064233504,0.0006389542,0.0006302197,0.00060521055,0.00066084636,0.0006261376,0.0006242392,0.0006266211,0.00064190273,0.00063153217,0.000658882,0.00063321536,0.0006453843,0.00061840395,0.00062961085,0.0006030497,0.0006400301,0.0006200202,0.00061257184,0.00063358387,0.0006412701,0.0006361804,0.000626401,0.0006437639,0.000609784,0.00063326187,0.0006393962,0.0006034012,0.00060968247,0.0006598853,0.0006200498,0.0006343792,0.00064641144,0.0005979426,0.0006328695,0.0006502548,0.00064171356,0.0006483831,0.00064016005,0.00062354986,0.0006802255,0.00066168135,0.0006259224,0.00062545214,0.00063424313,0.00065923994,0.0006359736,0.0006475162,0.0006272588,0.0006135926,0.00061322324,0.0006592595,0.0006458572,0.0006451335,0.0006283958,0.00064720964,0.00062675204,0.00063459104,0.0006533588,0.00063925475,0.0006344585,0.0006348716,0.00062200543,0.0006291916,0.00064403197,0.0006400075,0.00064286636,0.0006091286,0.0006650755,0.00062580063,0.00065189024,0.0006290944
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_299.csv,0,0.9401581,0.0025414801,0.0018266748,0.0005563727,0.000567255,0.0005826573,0.0005744471,0.00057138957,0.00057315483,0.0005758087,0.000569248,0.0005556158,0.0005856379,0.00057485537,0.00057135196,0.0005667168,0.0005656776,0.00059360854,0.00059193606,0.00056931144,0.000567825,0.0005486245,0.00057671434,0.0005870737,0.00057099626,0.0005631928,0.00058912614,0.0006074909,0.00057916815,0.00057439995,0.0005683407,0.00054599874,0.0005808458,0.0005558957,0.0005516033,0.0005621934,0.00058456464,0.0005705719,0.00059147197,0.0005702469,0.0005809533,0.00056004996,0.0005638485,0.000546686,0.0005843503,0.0005600689,0.0005471771,0.0005674506,0.00057453034,0.0005779199,0.0005696148,0.0005736254,0.00054783025,0.0005672412,0.00057100144,0.0005414337,0.00055320986,0.0005968974,0.0005551857,0.0005737704,0.0005817575,0.0005382666,0.00057514274,0.00059101154,0.0005750226,0.00058144215,0.0005793273,0.00056287926,0.00061158236,0.00059255003,0.0005617119,0.000566047,0.0005721409,0.00059771823,0.0005760427,0.0005826842,0.00056196534,0.00055376964,0.0005586579,0.00058732426,0.000581932,0.0005781823,0.00056281325,0.00058802566,0.0005618745,0.00057051727,0.00057711435,0.0005671777,0.00056868553,0.00057365414,0.00055474805,0.00057383766,0.0005791933,0.0005794983,0.00057765533,0.0005452643,0.0005984643,0.0005680427,0.00058876665,0.00056685484
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_360.csv,0,0.93578815,0.0042391955,0.0013820612,0.0005874176,0.0005891108,0.0006082423,0.00059724314,0.00059637625,0.00060775783,0.0006188323,0.0006041758,0.0005934683,0.0006214203,0.0005987345,0.0005996942,0.00059885834,0.00059635355,0.00063658896,0.00063080183,0.00058995694,0.0006040654,0.00057837676,0.00059705094,0.00062084093,0.00060862093,0.0006056119,0.0006233487,0.0006468679,0.00061326456,0.0006115265,0.0006004138,0.00058172736,0.00060388056,0.00057105435,0.00057338894,0.00058912905,0.0006329936,0.0006047119,0.0006247151,0.00059581007,0.0006139615,0.0005970068,0.0005863285,0.0005819932,0.0006281832,0.0005962711,0.00057564845,0.0005981086,0.0006058892,0.00060604955,0.00060170813,0.00060716923,0.0005787768,0.00059518736,0.0006030418,0.00057003606,0.0005941969,0.0006298899,0.0005839794,0.0006025735,0.0006165185,0.00056976755,0.00061528385,0.0006301693,0.0005986502,0.0006115641,0.0006131964,0.00059237663,0.00064717676,0.0006231864,0.0005888218,0.0006027278,0.0006069892,0.0006367319,0.0006104284,0.00061318674,0.00058872387,0.0005822741,0.0005995338,0.0006103711,0.000620529,0.00060705026,0.0005993466,0.00062697,0.0005856255,0.00061264983,0.00059182866,0.0005914602,0.00059886806,0.0006033374,0.00057875144,0.00061435153,0.0006129991,0.0006165288,0.0006115381,0.00057597243,0.000635568,0.0006069921,0.0006225589,0.00060149125
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_361.csv,0,0.94252455,0.0031201274,0.0021652959,0.0005265692,0.0005371369,0.000550153,0.00053958467,0.00053719996,0.0005372822,0.00053803617,0.0005322192,0.0005221611,0.00054799486,0.0005362942,0.0005334039,0.0005312503,0.0005303786,0.0005605501,0.0005596127,0.000537347,0.00053117616,0.00052022113,0.0005370081,0.00054928305,0.0005359603,0.00052612723,0.0005534288,0.000565416,0.0005472533,0.0005478747,0.0005375141,0.00051683723,0.00055115164,0.0005240171,0.00051920436,0.0005297528,0.00055689324,0.0005345981,0.000559938,0.0005312113,0.00054927886,0.0005311445,0.000531417,0.0005127311,0.0005446952,0.0005278989,0.00051682664,0.0005321395,0.00054019457,0.00053616887,0.0005368151,0.0005416154,0.00051819964,0.0005365257,0.0005398426,0.0005108629,0.0005243775,0.00055968633,0.0005259991,0.00053852,0.000550275,0.00050910545,0.00053982635,0.000553843,0.0005392315,0.000547127,0.00054335146,0.00052940304,0.0005704278,0.00055908854,0.0005266227,0.00053359923,0.0005381447,0.000565772,0.0005440509,0.00054314185,0.00053137296,0.00051900186,0.00052420003,0.00054628233,0.0005479395,0.00054447784,0.00053284713,0.0005509393,0.0005267636,0.0005378979,0.0005431797,0.0005413343,0.00053070195,0.00053825433,0.0005264339,0.0005371969,0.0005484403,0.0005428529,0.00054316176,0.0005152774,0.00056109135,0.0005325875,0.0005531703,0.0005350365
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_362.csv,0,0.9408523,0.0025460927,0.0017782459,0.00055198005,0.0005576364,0.00057249155,0.0005619111,0.000560098,0.0005695631,0.00057546253,0.00056219037,0.00055157515,0.0005789735,0.0005647098,0.00056155433,0.0005630725,0.00055775605,0.00059314875,0.00059157686,0.00055826956,0.00056146487,0.0005424981,0.0005596831,0.00057953363,0.0005666097,0.0005629431,0.00058302213,0.0005998553,0.000574455,0.00057324686,0.00056370813,0.0005420174,0.0005664962,0.0005423548,0.0005393341,0.0005548316,0.0005848063,0.00056296214,0.00058465684,0.0005576465,0.0005752178,0.00055827707,0.0005543212,0.0005421671,0.00058398704,0.00055527675,0.00053923816,0.00055685226,0.0005665257,0.0005722124,0.00056476175,0.000565595,0.00054151856,0.00055835984,0.00056426536,0.0005338311,0.000552964,0.000590288,0.0005481501,0.00056749926,0.00057620194,0.0005329805,0.0005716656,0.0005873094,0.0005637049,0.0005730979,0.00057609234,0.0005578822,0.0006037738,0.00058419985,0.00055014226,0.0005616979,0.00056679914,0.00059582555,0.0005742794,0.0005725661,0.00055551855,0.00054580404,0.00055657676,0.00057539943,0.000577614,0.0005694176,0.0005559637,0.00058379635,0.0005518855,0.0005647744,0.00056124566,0.0005584288,0.00055496517,0.0005650065,0.00054422935,0.00057240395,0.0005738297,0.00057749945,0.00056924927,0.000537583,0.0005911589,0.0005631552,0.0005832101,0.00056116516
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_363.csv,0,0.9360961,0.005969379,0.0020206883,0.00055996916,0.0005746617,0.0005895784,0.0005790984,0.00057774666,0.0005734086,0.0005720243,0.0005754232,0.0005587891,0.0005879047,0.0005756139,0.00057329517,0.0005666955,0.00056849694,0.0005967069,0.00059277366,0.00057518645,0.00057086925,0.0005563919,0.0005838845,0.0005885027,0.00057277794,0.0005634935,0.00059212703,0.0006100822,0.00058338576,0.00058136054,0.0005720502,0.00055217004,0.00059663627,0.00056273956,0.00056213076,0.0005656564,0.00059239025,0.00057407806,0.000599396,0.00057367503,0.0005858227,0.00056410354,0.0005677669,0.0005493306,0.0005819171,0.00056618877,0.0005543158,0.0005749969,0.0005811795,0.0005719957,0.0005709082,0.0005829992,0.00055430125,0.00057583465,0.00057879504,0.00054821454,0.00055747834,0.0005983029,0.000562819,0.0005737565,0.00058865873,0.0005444255,0.0005781493,0.00059278304,0.00057957525,0.00058616244,0.0005768119,0.00056381174,0.0006154517,0.00059903687,0.0005676743,0.0005702601,0.0005763527,0.00060096977,0.0005764362,0.00058656733,0.00056717,0.00055611716,0.0005608293,0.0005897176,0.00058697583,0.00058414147,0.00057399954,0.0005902395,0.0005658614,0.00058152823,0.0005858702,0.0005778665,0.0005779591,0.00057668425,0.000565198,0.00057324354,0.0005861686,0.0005790175,0.0005854234,0.0005528856,0.00060540345,0.0005726348,0.00059056154,0.0005729934
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_364.csv,0,0.90064126,0.014541062,0.0025272106,0.0008248661,0.0008425124,0.0008626578,0.0008484602,0.0008429874,0.00084523857,0.0008513136,0.0008459329,0.0008253713,0.0008679395,0.00084142195,0.0008430444,0.00083880726,0.00083641364,0.0008833767,0.00087528926,0.0008457534,0.0008471443,0.0008182835,0.00086134695,0.0008700478,0.00085365016,0.00082613045,0.0008723609,0.0008988277,0.00086117943,0.0008649681,0.00084266346,0.00081202236,0.00087254436,0.00082160754,0.00081906456,0.0008330396,0.00087185524,0.0008443568,0.00088671065,0.0008384953,0.0008620496,0.00083409366,0.00083492213,0.00081202853,0.00086130423,0.0008283386,0.00081206963,0.0008424875,0.0008563156,0.00084293034,0.0008428511,0.0008677103,0.0008157815,0.00085073005,0.000858498,0.0008032642,0.0008238272,0.00088177406,0.0008301896,0.0008440404,0.0008641745,0.0007959884,0.0008506749,0.0008770176,0.00085211697,0.0008634796,0.0008570648,0.0008291669,0.00090352277,0.00087995076,0.00082970125,0.00083860493,0.00085080473,0.0008837622,0.00085178216,0.0008555087,0.0008333268,0.000819821,0.0008282908,0.00087086175,0.00086930755,0.0008569597,0.00084078265,0.0008698935,0.0008330793,0.00085410534,0.0008570705,0.00084437773,0.0008409262,0.0008455107,0.0008263869,0.000844263,0.0008606909,0.0008554838,0.00085812714,0.0008100589,0.0008884984,0.0008407819,0.00087192835,0.0008435274
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_365.csv,0,0.91124636,0.010900284,0.0020899945,0.0007592923,0.00076539814,0.00079003995,0.0007817466,0.000778345,0.0007808755,0.00078873,0.0007806752,0.0007603027,0.00079953944,0.0007770704,0.00077930355,0.00077325664,0.00077043154,0.0008181016,0.000811133,0.000770541,0.0007765093,0.0007525594,0.0007807895,0.0008010261,0.0007830127,0.0007759993,0.00080386305,0.00082968693,0.0007926817,0.0007876472,0.00077748596,0.0007493763,0.00078996795,0.0007512106,0.0007446726,0.00076370843,0.0008126095,0.0007797295,0.0008118326,0.00077480165,0.00079325755,0.0007709567,0.00076438714,0.00075064413,0.00080050307,0.00076981937,0.0007442523,0.00077381876,0.0007848362,0.000784014,0.00077845674,0.0007864868,0.00074931665,0.0007766374,0.0007814685,0.0007404308,0.00076408614,0.00081427273,0.0007613987,0.00078113587,0.00079343544,0.0007380564,0.0007886935,0.0008109741,0.00078211457,0.0007925264,0.0007874324,0.00076558144,0.00083165313,0.00080692925,0.0007657797,0.00077595375,0.000782532,0.0008188189,0.0007888383,0.0007892217,0.00076470216,0.0007555639,0.00076805096,0.0007914188,0.0007927513,0.00078876724,0.0007730273,0.0008076109,0.0007653431,0.0007860185,0.0007779803,0.0007740616,0.0007765289,0.000781631,0.00075632235,0.0007868319,0.00079402246,0.0007908793,0.0007927853,0.0007465762,0.00081845897,0.0007815714,0.00080336985,0.00077689486
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_366.csv,0,0.9408471,0.0023103796,0.0017015974,0.0005571706,0.00056172267,0.0005772116,0.0005668017,0.00056533224,0.00057280983,0.0005760392,0.00056245836,0.00055386,0.0005797242,0.0005682373,0.0005630947,0.00056465925,0.0005610197,0.0005973277,0.00059823866,0.0005618759,0.00056032435,0.0005477055,0.0005572793,0.0005803913,0.000565829,0.0005656119,0.0005865206,0.00059976854,0.00057902024,0.0005757764,0.0005694758,0.0005468365,0.00057113275,0.000546097,0.0005451915,0.00055811426,0.00059260125,0.00056648906,0.0005873753,0.0005591675,0.00058025547,0.0005632332,0.0005561142,0.0005436345,0.0005834088,0.0005612873,0.00054460095,0.0005595087,0.0005667157,0.00057328993,0.00056852784,0.00056460354,0.000546352,0.0005596453,0.00056498026,0.0005391077,0.00055914384,0.0005933415,0.0005521444,0.00057218253,0.0005808808,0.00054017326,0.0005751872,0.00058797724,0.00056644995,0.00057648984,0.0005793986,0.00056207925,0.000604519,0.0005889206,0.0005568503,0.0005666393,0.0005694533,0.0006017744,0.00057933206,0.000575117,0.00056115404,0.0005476575,0.0005583493,0.0005726105,0.00057706656,0.0005735866,0.0005608389,0.00058578857,0.00055303134,0.00056730246,0.00056387467,0.0005676445,0.0005575427,0.000569582,0.0005493646,0.00057577883,0.0005808905,0.0005789689,0.00057313417,0.000543892,0.00059410563,0.0005663705,0.0005860068,0.0005648068
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_367.csv,0,0.9389159,0.0039766417,0.0016311477,0.0005566132,0.0005660842,0.00058093533,0.00056936254,0.00057032285,0.00057748274,0.00057994586,0.0005732281,0.0005562585,0.00058465166,0.00057547004,0.00056723395,0.0005677928,0.00056425546,0.0005969023,0.0005983662,0.00056422915,0.0005664669,0.0005471737,0.0005692817,0.00058387103,0.00056834373,0.0005723508,0.0005897386,0.0006095005,0.00057868625,0.00057312753,0.0005682416,0.00054848037,0.00057833426,0.00055027957,0.00055418175,0.0005611596,0.00059066596,0.00057207665,0.00058584666,0.00056650717,0.0005815154,0.0005604002,0.0005594118,0.00054578594,0.0005910082,0.00056558836,0.0005498439,0.00056716584,0.00057326315,0.00058011187,0.0005639943,0.00056887197,0.0005460842,0.0005590337,0.0005683776,0.0005410388,0.00055726647,0.0005957384,0.0005512211,0.0005724963,0.0005832661,0.0005419524,0.00057841366,0.0005900933,0.00056921324,0.0005807454,0.00058087026,0.00056410296,0.0006157258,0.000592458,0.0005601381,0.0005685541,0.00057186006,0.0006020984,0.0005785306,0.0005861875,0.00056092796,0.00055025384,0.00056017603,0.00058443396,0.00058250455,0.0005775769,0.00056692224,0.0005893091,0.0005565543,0.00057497766,0.0005699034,0.0005678069,0.0005706515,0.0005718838,0.00054961006,0.00057931576,0.000580857,0.00058510405,0.00057845254,0.0005476298,0.00059929996,0.0005702127,0.0005894339,0.0005667946
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_368.csv,0,0.9422414,0.0020780892,0.002149143,0.0005410269,0.00055146514,0.0005651736,0.00055325386,0.0005517682,0.00055356545,0.00055717654,0.0005433716,0.00053599884,0.0005632685,0.00055514753,0.0005499597,0.000546485,0.00054637244,0.0005735446,0.0005750971,0.00055244134,0.00054504094,0.0005299175,0.00055060856,0.0005657498,0.0005492264,0.00054195774,0.00056959246,0.00058308936,0.0005601305,0.0005553413,0.0005512964,0.00052806933,0.0005597151,0.00053730694,0.00053177564,0.0005437121,0.0005667572,0.00054988597,0.0005691703,0.0005484549,0.00056301366,0.000542005,0.00054422545,0.0005253836,0.00056414853,0.0005403174,0.00053038006,0.00054639747,0.0005509702,0.00055671687,0.00055000687,0.0005507772,0.0005300484,0.0005442382,0.00054833177,0.0005225222,0.0005356437,0.00057631737,0.0005353615,0.00055607007,0.0005625288,0.00052149844,0.0005552719,0.00056760776,0.0005526368,0.00056158483,0.0005621429,0.00054578966,0.00058875425,0.0005731403,0.00054292975,0.00054749596,0.000551156,0.00057997374,0.0005586693,0.0005628569,0.00054390554,0.0005330059,0.0005383528,0.0005627772,0.00056197564,0.0005581692,0.0005423933,0.0005655815,0.00053929293,0.00054812286,0.0005566834,0.00055163214,0.00054557476,0.0005542921,0.00053531025,0.0005554521,0.00055978395,0.00055973773,0.00055523514,0.0005284028,0.0005761209,0.0005461914,0.0005681431,0.00054655614
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_369.csv,0,0.94547415,0.0030736264,0.00251283,0.0004964955,0.00051223446,0.0005217477,0.0005097292,0.00050840044,0.00050252484,0.0004993731,0.00049470464,0.00048522037,0.00051010045,0.0005069905,0.0005004088,0.0004972306,0.00049773516,0.00052105024,0.0005247359,0.0005121128,0.0004936042,0.00048927724,0.0005067807,0.00051300856,0.00049769157,0.00048740694,0.0005190005,0.00052526663,0.0005127994,0.0005110327,0.00050567655,0.00048295132,0.0005239968,0.00050046376,0.0004937036,0.0004995961,0.0005167551,0.00050003914,0.0005234519,0.00049960037,0.0005162741,0.0004957075,0.0005017859,0.00047624717,0.0005049915,0.0004934174,0.00048866146,0.0004998082,0.00050461217,0.00050309376,0.00050063274,0.00050615234,0.00048669463,0.00050181267,0.0005047019,0.0004805146,0.0004881938,0.0005245052,0.0004944191,0.0005074181,0.0005150749,0.00047909495,0.00050197827,0.00051302736,0.0005080393,0.0005151218,0.0005104336,0.0004984862,0.0005341096,0.00052699266,0.0004979018,0.00049865246,0.0005021861,0.0005292109,0.00051047106,0.00051130715,0.00050163904,0.00048615976,0.00048536522,0.00051441486,0.0005103912,0.00051305897,0.0004983398,0.0005115944,0.00049540243,0.00049913937,0.0005189342,0.00051657774,0.0004982752,0.0005057571,0.00049705734,0.000500333,0.00051466265,0.00050691026,0.00050806353,0.00048647652,0.0005240323,0.00049438624,0.0005176945,0.00049981265
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_370.csv,0,0.9365947,0.0046240957,0.0028522618,0.0005659801,0.0005807792,0.0005916912,0.0005782264,0.0005768363,0.00057931157,0.0005773696,0.00056952663,0.0005570978,0.0005852885,0.00058100576,0.0005711717,0.0005724063,0.00056833756,0.0005989751,0.000603046,0.0005795586,0.0005658924,0.0005556466,0.0005740074,0.00058710057,0.0005706934,0.0005659431,0.00059361826,0.00060491194,0.00058579864,0.00058502285,0.0005767862,0.0005519899,0.00058929954,0.00056580605,0.00056051806,0.00057006156,0.00059180433,0.00057186285,0.00059532386,0.0005694481,0.0005889254,0.0005671415,0.00057218526,0.0005468579,0.00058603584,0.0005658708,0.00055563444,0.0005681454,0.00057679944,0.0005820123,0.00057302945,0.0005754813,0.00055356376,0.000570842,0.000575303,0.0005465899,0.0005595711,0.0006004461,0.0005613462,0.0005800297,0.0005893886,0.000546191,0.00057734095,0.0005911387,0.0005779442,0.0005865737,0.0005857525,0.0005717221,0.0006136105,0.0005995286,0.00056365447,0.0005708161,0.0005751663,0.0006075973,0.00058614876,0.00058586535,0.0005719424,0.0005553982,0.0005587965,0.0005897395,0.0005859338,0.00058392115,0.0005677503,0.00058893574,0.0005648892,0.0005714763,0.00058575283,0.0005823304,0.0005676734,0.00057688163,0.0005620956,0.00057761796,0.0005874084,0.00058590056,0.0005790473,0.00055148767,0.0005987472,0.00056801137,0.00059380115,0.0005707165
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_371.csv,0,0.92927825,0.0040677884,0.0020259775,0.0006553311,0.00066032197,0.00068082503,0.0006705229,0.0006717631,0.0006650027,0.00066641206,0.0006545822,0.0006419799,0.0006741389,0.0006689287,0.0006659772,0.00065912376,0.00065836235,0.00069757213,0.00069771946,0.00066534296,0.0006505517,0.000646739,0.0006554899,0.000679586,0.0006578913,0.0006598282,0.0006874505,0.0006965297,0.000678819,0.0006645861,0.00067091984,0.0006402014,0.0006740168,0.0006487667,0.000636108,0.00065355364,0.00069350563,0.00066194526,0.000689825,0.0006618774,0.00068108767,0.0006600129,0.00065351656,0.00063565717,0.0006763448,0.00065852184,0.00063918135,0.000658061,0.0006616502,0.0006706947,0.0006637728,0.0006603299,0.00064358505,0.0006568923,0.00065795693,0.0006361681,0.0006542218,0.00069583225,0.0006519942,0.0006748117,0.0006759299,0.0006379819,0.000670436,0.0006841728,0.0006680366,0.0006778487,0.00067277666,0.000659876,0.0007045124,0.0006918944,0.000661524,0.0006635389,0.0006642953,0.0007023091,0.0006790078,0.00067291013,0.00065939035,0.00064323226,0.00064977445,0.000665941,0.00066540105,0.0006773049,0.0006555993,0.0006855189,0.0006519,0.00066101726,0.0006686714,0.00067528937,0.0006565303,0.00067040086,0.00064905506,0.0006731168,0.0006826477,0.00067259476,0.0006754672,0.0006442357,0.000696116,0.00066396844,0.0006839409,0.0006611711
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_372.csv,0,0.9409268,0.0039925063,0.0017225294,0.000536509,0.00054301677,0.0005593096,0.0005536566,0.00055088964,0.0005506835,0.00055140525,0.000547893,0.0005331585,0.0005602764,0.00054975494,0.0005470262,0.0005439191,0.0005419874,0.00057456264,0.0005739958,0.0005452703,0.00054202497,0.0005315354,0.0005470902,0.00056101586,0.00054665754,0.00054536486,0.0005654424,0.00057978905,0.0005586917,0.0005549567,0.00054921437,0.0005281504,0.0005595988,0.00053408695,0.00052960304,0.00053975167,0.0005724487,0.00054853864,0.0005704245,0.0005446339,0.00056011457,0.0005432644,0.00054062746,0.0005256658,0.00055914157,0.0005436995,0.0005266415,0.0005438107,0.0005513193,0.000552871,0.0005484186,0.00054919976,0.00052802527,0.0005459602,0.0005489092,0.0005228968,0.00053811626,0.0005729146,0.0005368307,0.0005516738,0.0005601749,0.000522682,0.00055348926,0.0005676019,0.000551739,0.00055845414,0.0005546454,0.0005410174,0.0005834777,0.0005697223,0.00054064085,0.0005464653,0.0005496891,0.0005788785,0.00055764866,0.00055575353,0.0005418642,0.0005312377,0.00053740235,0.0005556502,0.000554762,0.00055659056,0.0005448492,0.0005661085,0.0005391544,0.00055012235,0.0005513834,0.0005520538,0.0005460333,0.0005514136,0.00053578604,0.00055233366,0.00056179165,0.00055606157,0.0005575649,0.000527371,0.00057389267,0.00054794864,0.0005656484,0.0005466839
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_373.csv,0,0.93497014,0.0042118477,0.0021385201,0.0005919305,0.0006064279,0.0006204411,0.0006105355,0.0006088987,0.0006017681,0.0005989908,0.0005977095,0.0005820512,0.0006126361,0.00060697383,0.000602806,0.00059755816,0.0005969487,0.00062737736,0.00062661734,0.00060966105,0.00059435726,0.00058700156,0.0006100027,0.0006166961,0.00059931795,0.0005879369,0.0006223674,0.0006328523,0.0006149283,0.00060886703,0.00060532434,0.0005784521,0.0006252432,0.0005950111,0.00058785983,0.0005957283,0.0006198142,0.00060005515,0.0006298497,0.00060049567,0.00061686663,0.0005945038,0.0005976676,0.00057501474,0.00060695823,0.00059296057,0.00058242737,0.0006000014,0.0006057996,0.0006040871,0.00060021057,0.000610001,0.0005840209,0.00060341135,0.0006057748,0.0005768201,0.00058695365,0.0006292211,0.00059411384,0.0006077266,0.00061491306,0.00057384075,0.000603395,0.00061892526,0.0006107085,0.0006171129,0.0006097718,0.00059579674,0.0006411726,0.0006300587,0.00059909,0.00059794984,0.00060367986,0.0006311577,0.00061060395,0.00061102863,0.0005999359,0.00058410555,0.00058457424,0.00061671546,0.0006091429,0.00061509403,0.00059704354,0.0006173224,0.00059558026,0.0006017867,0.0006183592,0.00061432895,0.0005988058,0.0006058973,0.0005935931,0.00060143357,0.0006179642,0.0006075544,0.0006123312,0.00058295304,0.0006317711,0.00059739663,0.0006203793,0.0005997368
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_374.csv,0,0.93589926,0.005054675,0.0018412523,0.0005750537,0.0005896866,0.00060317747,0.000591454,0.0005918865,0.00058913016,0.00058592745,0.0005874258,0.0005689408,0.00059834885,0.0005916977,0.0005861482,0.00058334734,0.0005814553,0.0006122529,0.0006109103,0.00059019745,0.0005809144,0.0005702168,0.00059384585,0.0006004444,0.0005836593,0.00057911826,0.0006069038,0.0006212173,0.00059793243,0.00059271656,0.000587767,0.0005642246,0.0006081472,0.00057632796,0.00057781686,0.0005795631,0.00060257263,0.0005859241,0.0006112317,0.00058504636,0.00059998647,0.0005777582,0.0005799647,0.0005611353,0.0005966417,0.00057990034,0.00056800083,0.00058601017,0.00059178716,0.0005903413,0.0005810113,0.00059341564,0.0005674475,0.0005853999,0.00058999093,0.0005616099,0.00057200086,0.0006128614,0.0005759936,0.0005902028,0.0006006168,0.0005591854,0.00059086684,0.0006050427,0.00059285195,0.00060037023,0.00059401523,0.0005801755,0.00063009595,0.0006134344,0.0005821916,0.00058349676,0.00058924727,0.00061578426,0.0005937952,0.0005993257,0.0005835107,0.00056811457,0.00057238503,0.0006035063,0.00059682236,0.00059856573,0.00058430753,0.00060347555,0.0005788806,0.0005906192,0.0005995821,0.00059441704,0.00058663497,0.0005895244,0.0005756855,0.00058911555,0.00060181424,0.00059554505,0.00059779675,0.0005669836,0.0006188954,0.00058474875,0.00060476834,0.00058475294
C:\Users\yamas\Desktop\20240128\raw0_9x100\fft_375.csv,0,0.93088037,0.0053935573,0.0020582925,0.00062128884,0.0006271194,0.0006444042,0.0006339062,0.00063126505,0.0006363129,0.0006433137,0.0006296564,0.00061864656,0.0006497792,0.0006344085,0.00063520006,0.00063254713,0.000627965,0.00066681334,0.00066055864,0.0006319807,0.0006309157,0.0006122117,0.0006323888,0.0006538829,0.0006386867,0.0006290904,0.0006555851,0.000672995,0.0006472225,0.0006445222,0.0006354345,0.000609042,0.0006386773,0.0006127374,0.0006022608,0.000623249,0.00065705815,0.0006308706,0.00066229043,0.00062988495,0.00064720435,0.00062884926,0.000625637,0.00061126775,0.0006530426,0.00062278885,0.00060451764,0.00062613306,0.0006366629,0.00064037734,0.000636343,0.000641659,0.0006119157,0.00063462567,0.00063543423,0.0006014363,0.00062101014,0.00066410535,0.0006208023,0.00063882046,0.00064671505,0.0005985984,0.00064137176,0.00066133076,0.00063698203,0.00064502057,0.0006437166,0.0006274098,0.0006755166,0.0006569535,0.0006206381,0.00063078274,0.00063744205,0.00066728785,0.00064492645,0.0006409196,0.00062565284,0.0006154254,0.00062500814,0.0006462893,0.00064827234,0.000641723,0.0006233976,0.0006573445,0.0006236301,0.00063509494,0.0006356542,0.0006289932,0.000624112,0.00063587946,0.0006154313,0.0006416853,0.0006462283,0.0006456653,0.00064082764,0.0006047296,0.00066461443,0.00063410576,0.00065481337,0.0006311408
